chr1	182837	182838	1	-0.283816	1	0.67	1	0.66667	0.95048
chr1	3722110	3722111	1	0.228184	1	0.67	1	1	0.77182
chr1	11228700	11228701	1	0.100078	1	0.67	1	0.625	0.52492
chr1	11233902	11233903	1	0.521978	1	0.67	1	1	0.47802
chr1	11748302	11748303	1	-0.142857	1	0.67	1	0.85714	1
chr1	16134344	16134345	1	-0.212279	1	0.67	1	0.61538	0.82766
chr1	17024008	17024063	1	-0.174096	2	0.13	0.011	0.74107	0.91517
chr1	17395935	17395936	1	-0.164724	1	0.67	1	0.64	0.80472
chr1	18744659	18744660	1	0.165179	1	0.67	1	1	0.83482
chr1	49845781	49845782	1	0.316817	1	0.67	1	1	0.68318
chr1	81596529	81596530	1	0.323310	1	0.67	1	1	0.67669
chr1	119471252	119471253	1	-0.166156	1	0.67	1	0.5625	0.72866
chr1	117623069	117623070	1	-0.120814	1	0.67	1	0.39623	0.51704
chr1	147613266	147613267	1	-0.167698	1	0.67	1	0.63636	0.80406
chr1	158634352	158634353	1	0.152506	1	0.67	1	0.875	0.72249
chr1	158640311	158640312	1	-0.425596	1	0.67	1	0.42857	0.85417
chr1	160128752	160128753	1	0.210317	1	0.67	1	1	0.78968
chr1	161339387	161339388	1	-0.142857	1	0.67	1	0.85714	1
chr1	162778356	162778357	1	-0.224467	1	0.67	1	0.28571	0.51018
chr1	179120078	179120079	1	0.141402	1	0.67	1	0.63636	0.49496
chr1	206493168	206493169	1	-0.125000	1	0.67	1	0.875	1
chr1	211356747	211356748	1	0.247780	1	0.67	1	1	0.75222
chr1	223948061	223948062	1	0.132749	1	0.67	1	0.66667	0.53392
chr1	211675617	211675626	1	-0.107954	2	0.13	1	0.89205	1
chr1	241505956	241505957	1	0.239070	1	0.67	1	0.96667	0.7276
chr2	15642467	15642488	1	0.141443	2	0.53	0.85	0.97727	0.83583
chr2	24039189	24039190	1	-0.173125	1	0.67	1	0.58889	0.76201
chr2	29207021	29207042	1	0.318232	2	0.13	1	1	0.68177
chr2	39050925	39050926	1	0.489744	1	0.67	1	0.91667	0.42692
chr2	70087617	70087618	1	-0.111111	1	0.67	1	0.88889	1
chr2	91589786	91589787	1	-0.200000	1	0.67	1	0.8	1
chr2	91714406	91714407	1	-0.433333	1	0.67	1	0.4	0.83333
chr2	91963590	91963591	1	-0.293133	1	0.67	1	0.6	0.89313
chr2	95180437	95180438	1	-0.189583	1	0.67	1	0.8	0.98958
chr2	96254763	96254764	1	-0.166667	1	0.67	1	0.83333	1
chr2	101375705	101375706	1	0.166083	1	0.67	1	0.95454	0.78846
chr2	101375862	101375863	1	0.118518	1	0.67	1	0.88889	0.77037
chr2	107876335	107876336	1	-0.268680	1	0.67	1	0	0.26868
